Index,Source_ID,Facility_Name,Facility_Type,Authority_Name,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4Plus,OLMS_Status,Full_Addr,Unit,Street_No,Street_Name,City,Prov_Terr,Postal_Code,PRUID,CSDNAME,CSDUID,Longitude,Latitude,Geo_Source,Provider,CMANAME,CMAUID
e3b2b61e48c9eff67a65,3737040,Seaquam Secondary,Public School,,0,0,0,1,1,,0,11584 Lyon Rd Delta BC V4E 2K4,,11584,lyon rd,Delta,BC,V4E2K4,59,Delta,5915011,-122.9023375,49.12654355,Nominatim,Province of British Columbia,Vancouver,933
f757bea529b63028ad49,4343058,Seaview Community School,Public School,,0,1,1,0,0,,0,1215 Cecile Dr Port Moody BC V3H 1N2,,1215,cecile dr,Port Moody,BC,V3H1N2,59,Port Moody,5915043,-122.8754599,49.27981889,AGOL,Province of British Columbia,Vancouver,933
77f275609f17c3ed8f2b,6868080,Seaview Elementary,Public School,,0,1,1,1,0,,0,PO Box 340 Lantzville BC V0R 2H0,,,,Lantzville,BC,V0R2H0,59,Lantzville,5921008,-124.0776345,49.25031805,Nominatim,Province of British Columbia,Nanaimo,938
4b64c495eaa170bf41c4,4325268,Seaview StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,1215 Cecile Dr Port Moody BC V3H 1N2,,1215,cecile dr,Port Moody,BC,V3H1N2,59,Port Moody,5915043,-122.8754599,49.27981889,AGOL,Province of British Columbia,Vancouver,933
21f2ca21ce43feb21e4f,4625048,Sechelt StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 2148 Sechelt BC V0N 3A0,,,,Sechelt,BC,V0N3A0,59,,,,,,Province of British Columbia,,
3a5a6e7cc090ed7b4453,4141047,Second Street Community Elementary,Public School,,0,1,1,1,0,,0,7502 2nd St Burnaby BC V3N 3R5,,7502,2nd st,Burnaby,BC,V3N3R5,59,,,,,,Province of British Columbia,,
f1c8e855e22940b8bc36,4125128,Second Street Community StrongStart Cntr,StrongStart BC,,1,0,0,0,0,,0,7502 2nd St Burnaby BC V3N 3R5,,7502,2nd st,Burnaby,BC,V3N3R5,59,,,,,,Province of British Columbia,,
239857822d8344b5c8b3,3996721,SelfDesign Learning Community (DL),Independent School,,0,0,1,1,1,,0,PO Box 74560 RPO Kitsilano Vancouver BC V6K 4P4,,,,Vancouver,BC,V6K4P4,59,,,,,,Province of British Columbia,,
cebabcd9b70772fc4c5c,6196347,Selkirk Montessori School,Independent School,,0,1,1,1,0,,0,2970 Jutland Rd Victoria BC V8T 5K2,,2970,jutland rd,Victoria,BC,V8T5K2,59,Victoria,5917034,-123.3780977,48.44074043,AGOL,Province of British Columbia,Victoria,935
2f489aeb0d1dfec71dad,603008,Selkirk Secondary School,Public School,,0,0,0,1,1,,0,405 Halpin St Kimberley BC V1A 2H1,,405,halpin st,Kimberley,BC,V1A2H1,59,Kimberley,5901028,-115.9804678,49.68758654,AGOL,Province of British Columbia,...,...
63bde8c553783e1cc3ec,3636049,Semiahmoo Secondary,Public School,,0,0,0,1,1,,0,1785 148 St Surrey BC V4A 4M5,,1785,148 st,Surrey,BC,V4A4M5,59,Surrey,5915004,-122.812202,49.03459999,AGOL,Province of British Columbia,Vancouver,933
a8c0c0cb06cd21ce3236,3636161,Semiahmoo Trail Elementary,Public School,,0,1,1,1,0,,0,3040 145A St Surrey BC V4P 1P8,,3040,145a st,Surrey,BC,V4P1P8,59,Surrey,5915004,-122.8195381,49.05768999,AGOL,Province of British Columbia,Vancouver,933
b697842efb78d5921912,7596034,Seminary of Christ the King,Independent School,,0,0,0,1,1,,0,PO Box 3310 Mission BC V2V 4J5,,,,Mission,BC,V2V4J5,59,,,,,,Province of British Columbia,,
c19d0d41ff781f349eed,5397491,Sen Pok Chin,Independent School,,0,1,1,1,0,,0,1155 SenPokChin Blvd Oliver BC V0H 1T8,,1155,senpokchin blvd,Oliver,BC,V0H1T8,59,,,,,,Province of British Columbia,,
f69b2fdb3203658b0a79,3636060,Senator Reid Elementary,Public School,,0,1,1,1,0,,0,9341 126 St Surrey BC V3V 5C4,,9341,126 st,Surrey,BC,V3V5C4,59,Surrey,5915004,-122.873772,49.17265002,AGOL,Province of British Columbia,Vancouver,933
9c77c12f86904a4cb4c8,3625414,Senator Reid StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,9341 126 St Surrey BC V3V 5C4,,9341,126 st,Surrey,BC,V3V5C4,59,Surrey,5915004,-122.873772,49.17265002,AGOL,Province of British Columbia,Vancouver,933
25ee19fdc9be0d175a4b,2397006,Sensisyusten House of Learning,Independent School,,0,1,1,0,0,,0,1920 Quail Lane Westbank BC V4T 2H3,,1920,quail lane,Westbank,BC,V4T2H3,59,Tsinstikeptum  9,5935802,-119.59431,49.84062249,AGOL,Province of British Columbia,Kelowna,915
6e5776dceea633a401b6,4545010,Sentinel Secondary,Public School,,0,0,0,1,1,,0,1250 Chartwell Dr West Vancouver BC V7S 2R2,,1250,chartwell dr,West Vancouver,BC,V7S2R2,59,,,,,,Province of British Columbia,,
72e5179e91b84e801a1a,899298,Sequoia Centre,Public School,,0,0,0,0,1,,0,PO Box 99 South Slocan BC V0G 2G0,,,,South Slocan,BC,V0G2G0,59,,,,,,Province of British Columbia,,
4ccb41ebbeac64bcb825,3636143,Serpentine Heights Elementary,Public School,,0,1,1,1,0,,0,16126 93A Ave Surrey BC V4N 3A2,,16126,93a ave,Surrey,BC,V4N3A2,59,Surrey,5915004,-122.7754763,49.17328264,AGOL,Province of British Columbia,Vancouver,933
e768870ce128c39a50cf,4444047,Seycove Secondary Community,Public School,,0,0,0,1,1,,0,1204 Caledonia Ave North Vancouver BC V7G 2A6,,1204,caledonia ave,North Vancouver,BC,V7G2A6,59,North Vancouver,5915046,-122.9511985,49.31810546,AGOL,Province of British Columbia,Vancouver,933
cdd6391f8d7521ab3979,4444019,Seymour Heights Elementary,Public School,,0,1,1,1,0,,0,2640 Carnation St North Vancouver BC V7H 1H5,,2640,carnation st,North Vancouver,BC,V7H1H5,59,North Vancouver,5915046,-123.0007693,49.31813748,AGOL,Province of British Columbia,Vancouver,933
3c626fef55171556fa26,4425269,Seymour Heights StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2640 Carnation St North Vancouver BC V7H 1H5,,2640,carnation st,North Vancouver,BC,V7H1H5,59,North Vancouver,5915046,-123.0007693,49.31813748,AGOL,Province of British Columbia,Vancouver,933
10a322df5709625b2161,3996732,Shalhevet Girls High School,Independent School,,0,0,0,1,1,,0,785 16th Ave W Vancouver BC V5Z 1S8,,785,16th ave,Vancouver,BC,V5Z1S8,59,,,,,,Province of British Columbia,,
d796a26eb375a4aff94c,2323067,Shannon Lake Elementary,Public School,,0,1,1,0,0,,0,3044 Sandstone Dr West Kelowna BC V4T 1T2,,3044,sandstone dr,West Kelowna,BC,V4T1T2,59,West Kelowna,5935029,-119.6131926,49.85248116,AGOL,Province of British Columbia,Kelowna,915
9981e3114e145718ab6d,3939072,Shaughnessy Elementary,Public School,,0,1,1,1,0,,0,4250 Marguerite St Vancouver BC V6J 4G3,,4250,marguerite st,Vancouver,BC,V6J4G3,59,Vancouver,5915022,-123.1446179,49.24844916,AGOL,Province of British Columbia,Vancouver,933
7e83b85ff2fdea114fb0,7996006,Shawnigan Lake,Independent School,,0,0,0,1,1,,0,1975 Renfrew Rd Shawnigan Lake BC V0R 2W1,,1975,renfrew rd,Shawnigan Lake,BC,V0R2W1,59,Cowichan Valley B,5919046,-123.6373205,48.65536392,AGOL,Province of British Columbia,...,...
2b455f906643e15ed105,4949007,Shearwater Elementary,Public School,,0,0,1,0,0,,0,Bag 130 Hagensborg BC V0T 1H0,,,,Hagensborg,BC,V0T1H0,59,,,,,,Province of British Columbia,,
d68ff78246e14f9d6ade,4444032,Sherwood Park Elementary,Public School,,0,1,1,1,0,,0,4085 Dollar Rd North Vancouver BC V7G 1A5,,4085,dollar rd,North Vancouver,BC,V7G1A5,59,North Vancouver,5915046,-122.9592011,49.30831313,AGOL,Province of British Columbia,Vancouver,933
0f7bed65ab1b74c9fe5b,6161058,Shoreline Community Middle School,Public School,,0,0,1,1,0,,0,2750 Shoreline Dr Victoria BC V9B 1M6,,2750,shoreline dr,Victoria,BC,V9B1M6,59,View Royal,5917047,-123.4267116,48.45401359,AGOL,Province of British Columbia,Victoria,935
34730c102f70f2ebeb47,3535042,Shortreed Community School,Public School,,0,1,1,0,0,,0,27330 28 Ave Aldergrove BC V4W 3K1,,27330,28 ave,Aldergrove,BC,V4W3K1,59,Langley,5915001,-122.4662601,49.05308246,AGOL,Province of British Columbia,Vancouver,933
0a6e16ec8f651bf7ecac,8383037,Shuswap Middle School,Public School,,0,0,1,1,0,,0,PO Box 1090 STN Main Salmon Arm BC V1E 4P2,,,main,Salmon Arm,BC,V1E4P2,59,,,,,,Province of British Columbia,,
97d52808f969c1554659,8396329,Shuswap SDA,Independent School,,0,1,1,1,0,,0,3270 B 60th Ave NE Salmon Arm BC V1E 2A9,,,,Salmon Arm,BC,V1E2A9,59,Salmon Arm,5939032,-119.2473199,50.74350253,AGOL,Province of British Columbia,Salmon Arm,920
e0b34addeee293d02eb2,6363014,Sidney Elementary,Public School,,0,1,1,0,0,,0,2281 Henry Ave Sidney BC V8L 2A8,,2281,henry ave,Sidney,BC,V8L2A8,59,Sidney,5917010,-123.40517,48.65316246,AGOL,Province of British Columbia,Victoria,935
1c5d2ac50d179e0147da,6325065,Sidney StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2281 Henry Ave Sidney BC V8L 2A8,,2281,henry ave,Sidney,BC,V8L2A8,59,Sidney,5917010,-123.40517,48.65316246,AGOL,Province of British Columbia,Victoria,935
03f91cd97f9512ca4c51,4099124,Sigma,Public School,,0,0,0,0,1,,0,835 Eighth St New Westminster BC V3M 3S9,,835,eighth st,New Westminster,BC,V3M3S9,59,,,,,,Province of British Columbia,,
4eef2b0f496fccdc2531,4848024,Signal Hill Elementary,Public School,,0,1,1,1,0,,0,1410 Portage Rd Pemberton BC V0N 2L1,,1410,portage rd,Pemberton,BC,V0N2L1,59,Pemberton,5931012,-122.8039214,50.31950365,AGOL,Province of British Columbia,...,...
f4ed9ecda5c534d7d080,4825148,Signal Hill StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,1410 Portage Rd Pemberton BC V0N 2L1,,1410,portage rd,Pemberton,BC,V0N2L1,59,Pemberton,5931012,-122.8039214,50.31950365,AGOL,Province of British Columbia,...,...
d0328082761e052ff6f4,3696797,Sikh Academy,Independent School,,0,1,1,1,0,,0,12895-85 Ave Surrey BC V3W 0K8,,12895,85 ave,Surrey,BC,V3W0K8,59,Surrey,5915004,-122.8654821,49.15759742,AGOL,Province of British Columbia,Vancouver,933
97c5d11027ded3f11331,7878012,Silver Creek Elementary,Public School,,0,1,1,1,0,,0,PO Box 670 Hope BC V0X 1L0,,,,Hope,BC,V0X1L0,59,,,,,,Province of British Columbia,,
285da82665c38ce5d68e,8383041,Silver Creek Elementary Secondary,Public School,,0,1,1,1,0,,0,935 Salmon River Rd Salmon Arm BC V1E 3G3,,935,salmon river rd,Salmon Arm,BC,V1E3G3,59,,,,,,Province of British Columbia,,
50d3d6e47b9078d4c97a,2222012,Silver Star Elementary,Public School,,0,1,1,1,0,,0,1401-35 Ave Vernon BC V1T 2R6,,1401,35 ave,Vernon,BC,V1T2R6,59,Vernon,5937014,-119.2492045,50.26671515,Nominatim,Province of British Columbia,Vernon,918
b76a739bfa9e8cfbebd4,7575019,Silverdale Elementary,Public School,,0,1,1,0,0,,0,29715 Donatelli Ave Mission BC V4S 1H6,,29715,donatelli ave,Mission,BC,V4S1H6,59,,,,,,Province of British Columbia,,
147432b12b77a1bb1a59,5454004,Silverthorne Elementary,Public School,,0,1,1,1,0,,0,PO Box 430 Houston BC V0J 1Z0,,,,Houston,BC,V0J1Z0,59,Houston,5951034,-126.6449508,54.3976749,Nominatim,Province of British Columbia,...,...
8e34cdf2e9c552e4f65c,5425153,Silverthorne StrongStart,StrongStart BC,,1,0,0,0,0,,0,PO Box 430 Houston BC V0J 1Z0,,,,Houston,BC,V0J1Z0,59,,,,,,Province of British Columbia,,
4497aaf5d301ebb99b79,5316004,Similkameen Elem-Secondary,Public School,,0,0,1,1,1,,0,PO Box 410 Keremeos BC V0X 1N0,,,,Keremeos,BC,V0X1N0,59,,,,,,Province of British Columbia,,
b0ff3501706c95c5cc5c,5399289,Similkameen Secondary Alt,Public School,,0,0,0,0,1,,0,PO Box 410 Keremeos BC V0X 1N0,,,,Keremeos,BC,V0X1N0,59,,,,,,Province of British Columbia,,
35e18229dcb5995096a5,3636087,Simon Cunningham Elementary,Public School,,0,1,1,1,0,,0,9380 140 St Surrey BC V3V 5Z4,,9380,140 st,Surrey,BC,V3V5Z4,59,Surrey,5915004,-122.834498,49.17311915,AGOL,Province of British Columbia,Vancouver,933
47bb6c9d768bc6ed729e,3939042,Simon Fraser Elementary,Public School,,0,1,1,1,0,,0,100 15th Ave W Vancouver BC V5Y 3B7,,100,15th ave,Vancouver,BC,V5Y3B7,59,Vancouver,5915022,-123.1083604,49.25756251,AGOL,Province of British Columbia,Vancouver,933
c7b9345935c4e6e9b726,4395054,Simon Fraser Youth Day Treatment Centre,Public School,,,,,,,,0,1100C Winslow Ave Coquitlam BC V3J 2G3,,1100c,winslow ave,Coquitlam,BC,V3J2G3,59,,,,,,Province of British Columbia,,
19e1fe0d879b174ab4eb,3535022,Simonds Elementary,Public School,,0,1,1,0,0,,0,20190 48 Ave Langley BC V3A 3L4,,20190,48 ave,Langley,BC,V3A3L4,59,Langley,5915002,-122.66488,49.08952253,AGOL,Province of British Columbia,Vancouver,933
75b9cdd80743a4970f78,3525106,Simonds StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,20190 48 Ave Langley BC V3A 3L4,,20190,48 ave,Langley,BC,V3A3L4,59,Langley,5915002,-122.66488,49.08952253,AGOL,Province of British Columbia,Vancouver,933
7f7f611f42695680ae7a,9156010,Sinkutview Elementary,Public School,,0,1,1,0,0,,0,3348 Sinkut View Rd Vanderhoof BC V0J 3A2,,3348,sinkut view rd,Vanderhoof,BC,V0J3A2,59,Vanderhoof,5951007,-124.0376638,54.02899372,AGOL,Province of British Columbia,...,...
1da6ecef63b91e18a87a,3996890,Sino Bright School BC,Independent School,,0,0,0,0,1,,0,300-328 Water St Vancouver BC V6B 1B6,,,,Vancouver,BC,V6B1B6,59,,,,,,Province of British Columbia,,
8ae729d23be1035f640c,3939079,Sir Alexander Mackenzie Elementary,Public School,,0,1,1,1,0,,0,960 39th Ave E Vancouver BC V5W 1K8,,960,39th ave,Vancouver,BC,V5W1K8,59,,,,,,Province of British Columbia,,
a88946dd94a4540df231,4949002,Sir Alexander Mackenzie Secondary,Public School,,0,0,0,1,1,,0,PO Bag 800 Hagensborg BC V0T 1H0,,800,po bag,Hagensborg,BC,V0T1H0,59,,,,,,Province of British Columbia,,
04ba7773ee69ea28bd52,3925123,Sir Alexander Mackenzie StrongStart,StrongStart BC,,1,0,0,0,0,,0,960 39th Ave E Vancouver BC V5W 1K8,,960,39th ave,Vancouver,BC,V5W1K8,59,,,,,,Province of British Columbia,,
a6053b519f1d93835143,3939093,Sir Charles Kingsford-Smith,Public School,,0,1,1,1,0,,0,6901 Elliott St Vancouver BC V5S 2N1,,6901,elliott st,Vancouver,BC,V5S2N1,59,Vancouver,5915022,-123.054912,49.22134146,AGOL,Province of British Columbia,Vancouver,933
d60d20a1b3c5b947a60a,3939017,Sir Charles Tupper Secondary,Public School,,0,0,0,1,1,,0,419 24th Ave E Vancouver BC V5V 2A2,,419,24th ave,Vancouver,BC,V5V2A2,59,Vancouver,5915022,-123.0941686,49.24931648,AGOL,Province of British Columbia,Vancouver,933
6cb662a8057ededbfb4e,3939030,Sir Guy Carleton Community Elementary,Public School,,0,1,1,1,0,,0,3250 Kingsway Vancouver BC V5R 5K5,,3250,kingsway,Vancouver,BC,V5R5K5,59,Vancouver,5915022,-123.0370016,49.23467359,AGOL,Province of British Columbia,Vancouver,933
a4f4e9ddaaa4b5d39145,3939120,Sir James Douglas Annex,Public School,,0,1,1,0,0,,0,7668 Borden St Vancouver BC V5P 3E1,,7668,borden st,Vancouver,BC,V5P3E1,59,Vancouver,5915022,-123.0739979,49.21501002,AGOL,Province of British Columbia,Vancouver,933
531ca7d366bd7c85d433,3939064,Sir James Douglas Elementary,Public School,,0,1,1,1,0,,0,2150 Brigadoon Ave Vancouver BC V5P 3Z7,,2150,brigadoon ave,Vancouver,BC,V5P3Z7,59,Vancouver,5915022,-123.0631108,49.21653251,AGOL,Province of British Columbia,Vancouver,933
9d8e27cd0380ca3066d1,6161007,Sir James Douglas Elementary,Public School,,0,1,1,0,0,,0,401 Moss St Victoria BC V8V 4N2,,401,moss st,Victoria,BC,V8V4N2,59,Victoria,5917034,-123.3486238,48.4156466,AGOL,Province of British Columbia,Victoria,935
372e25a31ee94084be4b,3925121,Sir James Douglas StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2150 Brigadoon Ave Vancouver BC V5P 3Z7,,2150,brigadoon ave,Vancouver,BC,V5P3Z7,59,Vancouver,5915022,-123.0631108,49.21653251,AGOL,Province of British Columbia,Vancouver,933
c58ec35d1148de43912b,3939065,Sir John Franklin Community,Public School,,0,1,1,1,0,,0,250S Skeena St Vancouver BC V5K 4N8,,250s,skeena st,Vancouver,BC,V5K4N8,59,,,,,,Province of British Columbia,,
1b08513a3e3ad91ffc8e,3939073,Sir Matthew Begbie Elementary,Public School,,0,1,1,1,0,,0,1430 Lillooet St Vancouver BC V5K 4H6,,1430,lillooet st,Vancouver,BC,V5K4H6,59,Vancouver,5915022,-123.0388579,49.27181904,AGOL,Province of British Columbia,Vancouver,933
20e5cf39c69ca063e9ca,3939108,Sir Richard McBride Annex,Public School,,0,1,1,0,0,,0,4750 St. Catherines St Vancouver BC V5V 4M7,,4750,st catherines st,Vancouver,BC,V5V4M7,59,Vancouver,5915022,-123.0859885,49.24187561,AGOL,Province of British Columbia,Vancouver,933
d77ef47c173489110d4c,3939048,Sir Richard McBride Elementary,Public School,,0,1,1,1,0,,0,1300 29th Ave E Vancouver BC V5V 2T3,,1300,29th ave,Vancouver,BC,V5V2T3,59,,,,,,Province of British Columbia,,
f75689fbff7efaf8dd2d,3939066,Sir Sandford Fleming Elementary,Public School,,0,1,1,1,0,,0,1401 49th Ave E Vancouver BC V5P 1S2,,1401,49th ave,Vancouver,BC,V5P1S2,59,Vancouver,5915022,-123.0765307,49.2264834,Nominatim,Province of British Columbia,Vancouver,933
d6d7dc79629015ff5eb6,3939049,Sir Wilfred Grenfell Community,Public School,,0,1,1,1,0,,0,3323 Wellington Ave Vancouver BC V5R 4Y3,,3323,wellington ave,Vancouver,BC,V5R4Y3,59,Vancouver,5915022,-123.0353489,49.24225648,AGOL,Province of British Columbia,Vancouver,933
9484138ebf5a388e3a7a,3925250,Sir Wilfred Grenfell StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,3323 Wellington Ave Vancouver BC V5R 4Y3,,3323,wellington ave,Vancouver,BC,V5R4Y3,59,Vancouver,5915022,-123.0353489,49.24225648,AGOL,Province of British Columbia,Vancouver,933
79909694ebc2ec4a6da9,3939085,Sir Wilfrid Laurier Elementary,Public School,,0,1,1,1,0,,0,7350 Laurel St Vancouver BC V6P 3T9,,7350,laurel st,Vancouver,BC,V6P3T9,59,Vancouver,5915022,-123.1260481,49.21821832,AGOL,Province of British Columbia,Vancouver,933
9a185fe34696eee143a6,3939086,Sir William Osler Elementary,Public School,,0,1,1,1,0,,0,5970 Selkirk St Vancouver BC V6M 2Y8,,5970,selkirk st,Vancouver,BC,V6M2Y8,59,Vancouver,5915022,-123.133338,49.23101803,AGOL,Province of British Columbia,Vancouver,933
9b5c9d941ec950515921,3939015,Sir Winston Churchill Secondary,Public School,,0,0,0,1,1,,0,7055 Heather St Vancouver BC V6P 3P7,,7055,heather st,Vancouver,BC,V6P3P7,59,,,,,,Province of British Columbia,,
42a8482cd12737a327c1,3939058,Sir Wm Van Horne Elementary,Public School,,0,1,1,1,0,,0,5855 Ontario St Vancouver BC V5W 2L8,,5855,ontario st,Vancouver,BC,V5W2L8,59,Vancouver,5915022,-123.1057421,49.23179,AGOL,Province of British Columbia,Vancouver,933
f3b6ff557bbd28baab67,6161000,SJ Burnside Continuing Education,Public School,,0,0,0,1,1,,0,498 Cecelia Rd Victoria BC V8T 4T5,,498,cecelia rd,Victoria,BC,V8T4T5,59,Victoria,5917034,-123.376157,48.44353617,AGOL,Province of British Columbia,Victoria,935
d860a5ecdbb5dadd11a9,6199033,SJ Burnside Education Centre,Public School,,0,0,0,1,1,,0,498 Cecelia Rd Victoria BC V8T 4T5,,498,cecelia rd,Victoria,BC,V8T4T5,59,Victoria,5917034,-123.376157,48.44353617,AGOL,Province of British Columbia,Victoria,935
821a69a230996105721a,5050011,Sk'aadgaa Naay Elementary,Public School,,0,1,1,1,0,,0,PO Box 1252 Queen Charlotte BC V0T 1S1,,,,Queen Charlotte,BC,V0T1S1,59,,,,,,Province of British Columbia,,
fa580264f66547257e49,7397036,Sk'elep School of Excellence,Independent School,,0,1,1,1,0,,0,365 Pow Wow Trail Kamloops BC V2H 1H1,,365,pow wow trail,Kamloops,BC,V2H1H1,59,,,,,,Province of British Columbia,,
5566d3f27be414b13711,6767020,Skaha Lake Middle School,Public School,,0,0,1,1,1,,0,110 Green Ave W Penticton BC V2A 3T1,,110,green ave w,Penticton,BC,V2A3T1,59,,,,,,Province of British Columbia,,
50b33f75ed6d49626e7f,8282038,Skeena Middle,Public School,,0,0,0,1,0,,0,3411 Munroe St Terrace BC V8G 3C1,,3411,munroe st,Terrace,BC,V8G3C1,59,,,,,,Province of British Columbia,,
710d874b7acfc6c99f4c,7397035,Skeetchestn Community School,Independent School,,0,1,1,1,1,,0,PO Box 178 Savona BC V0K 2J0,,,,Savona,BC,V0K2J0,59,,,,,,Province of British Columbia,,
7cea00a9f46649b496d4,2799094,Skyline Alternate School,Public School,,0,0,0,1,1,,0,320 Second Ave N Williams Lake BC V2G 1Z9,,320,second ave n,Williams Lake,BC,V2G1Z9,59,,,,,,Province of British Columbia,,
1ae1a1199b86134288f9,4343059,Smiling Creek Elementary,Public School,,0,1,1,0,0,,0,3456 Princeton Ave Coquitlam BC V3E 3H1,,3456,princeton ave,Coquitlam,BC,V3E3H1,59,Coquitlam,5915034,-122.750426,49.2975627,Nominatim,Province of British Columbia,Vancouver,933
af5db716531eb5efb1db,5454013,Smithers Secondary,Public School,,0,0,0,1,1,,0,PO Box 849 Smithers BC V0J 2N0,,,,Smithers,BC,V0J2N0,59,,,,,,Province of British Columbia,,
7f0ba9afdebdf5393918,6262004,Sooke Elementary,Public School,,0,1,1,0,0,,0,PO Box 70 Sooke BC V9Z 0E4,,,,Sooke,BC,V9Z0E4,59,Sooke,5917052,-123.7165532,48.38047835,Nominatim,Province of British Columbia,Victoria,935
3c5c9b5825d7694a476e,8389029,Sorrento Elementary,Public School,,0,1,1,0,0,,0,PO Box 220 Sorrento BC V0E 2W0,,,,Sorrento,BC,V0E2W0,59,,,,,,Province of British Columbia,,
0be021eb08cdabb94064,8389023,South Broadview Elementary,Public School,,0,1,1,0,0,,0,3200 6 Ave NE Salmon Arm BC V1E 1J2,,3200,6 ave ne,Salmon Arm,BC,V1E1J2,59,Salmon Arm,5939032,-119.2488803,50.70400248,AGOL,Province of British Columbia,Salmon Arm,920
0fcc75d1587a66412bdb,8325185,South Broadview StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,3200 6 Ave NE Salmon Arm BC V1E 1J2,,3200,6 ave ne,Salmon Arm,BC,V1E1J2,59,Salmon Arm,5939032,-119.2488803,50.70400248,AGOL,Province of British Columbia,Salmon Arm,920
3a5d09383c2c8a79a966,8383045,South Canoe,Public School,,,,,,,,0,5970 10 Ave SE Salmon Arm BC V1E 1W5,,5970,10 ave se,Salmon Arm,BC,V1E1W5,59,Salmon Arm,5939032,-119.21725,50.69256248,AGOL,Province of British Columbia,Salmon Arm,920
43533aa137ad269ffdce,5898002,South Central Interior Distance Ed,Public School,,0,1,1,1,1,,0,PO Box 4700 Stn Main Merritt BC V1K 1B8,,,,Merritt,BC,V1K1B8,59,,,,,,Province of British Columbia,,
908c4f714594f1514525,3737037,South Delta Secondary,Public School,,0,0,0,1,1,,0,750 53 St Delta BC V4M 3B7,,750,53 st,Delta,BC,V4M3B7,59,Delta,5915011,-123.0768581,49.01615875,AGOL,Province of British Columbia,Vancouver,933
439bbb40de7a3594d63f,6398007,South Island Distance Education,Public School,,0,1,1,1,1,,0,4575 Wilkinson Rd Victoria BC V8Z 7E8,,4575,wilkinson rd,Victoria,BC,V8Z7E8,59,,,,,,Province of British Columbia,,
51af06c063c732e12b45,7324012,South Kamloops Secondary,Public School,,0,0,0,1,1,,0,821 Munro St Kamloops BC V2C 3E9,,821,munro st,Kamloops,BC,V2C3E9,59,Kamloops,5933042,-120.3214805,50.66682249,AGOL,Province of British Columbia,Kamloops,925
82a39583f0eee3a521e6,2323022,South Kelowna Elementary,Public School,,0,1,1,0,0,,0,4176 Spiers Rd Kelowna BC V1W 4B5,,4176,spiers rd,Kelowna,BC,V1W4B5,59,Kelowna,5935010,-119.4220666,49.8345855,Nominatim,Province of British Columbia,Kelowna,915
83905c212b2efaa0b819,3636118,South Meridian Elementary,Public School,,0,1,1,1,0,,0,16244 13 Ave Surrey BC V4A 8E6,,16244,13 ave,Surrey,BC,V4A8E6,59,Surrey,5915004,-122.77263,49.02609252,AGOL,Province of British Columbia,Vancouver,933
a730a5307d8157b384e7,807014,South Nelson Elementary,Public School,,0,1,1,0,0,,0,814 Latimer St Nelson BC V1L 4V7,,814,latimer st,Nelson,BC,V1L4V7,59,Nelson,5903015,-117.2857198,49.48998334,AGOL,Province of British Columbia,Nelson,907
c0e4dbaf688c7ba0d27c,3737018,South Park Elementary,Public School,,0,1,1,1,0,,0,735 Gilchrist Dr Delta BC V4M 3L4,,735,gilchrist dr,Delta,BC,V4M3L4,59,Delta,5915011,-123.0722622,49.0160433,Nominatim,Province of British Columbia,Vancouver,933
c628198f3fa9ddb2b6df,6161002,South Park Family School,Public School,,0,1,1,0,0,,0,508 Douglas St Victoria BC V8V 2P7,,508,douglas st,Victoria,BC,V8V2P7,59,Victoria,5917034,-123.3658012,48.41770281,AGOL,Province of British Columbia,Victoria,935
081f8d187cf5bb40396f,5999212,South Peace Alternate,Public School,,0,0,0,0,1,,0,10808 15 St Dawson Creek BC V1G 3Z3,,10808,15 st,Dawson Creek,BC,V1G3Z3,59,,,,,,Province of British Columbia,,
9fac0f4ca79953014105,5999102,South Peace Distributed Learning,Public School,,0,0,0,0,1,,0,10808 15 St Dawson Creek BC V1G 3Z3,,10808,15 st,Dawson Creek,BC,V1G3Z3,59,,,,,,Province of British Columbia,,
9a624277387e55880a84,5959025,South Peace Elementary,Public School,,0,0,1,1,0,,0,11600 7th St Dawson Creek BC V1G 4R8,,11600,7th st,Dawson Creek,BC,V1G4R8,59,Dawson Creek,5955014,-120.2213311,55.7437301,AGOL,Province of British Columbia,Dawson Creek,975
14d45b5e784134d506e0,3434016,South Poplar Traditional Elementary,Public School,,0,1,1,0,0,,0,32746 Huntingdon Rd Abbotsford BC V2T 5Z1,,32746,huntingdon rd,Abbotsford,BC,V2T5Z1,59,Abbotsford,5909052,-122.3167996,49.01686254,AGOL,Province of British Columbia,Abbotsford - Mission,932
